StartTime,EndTime,AreaID,UnitName,Load
2022-06-04T15:00+00:00Z,2022-06-04T16:00+00:00Z,10YSE-1--------K,MAW,12388
2022-06-04T16:00+00:00Z,2022-06-04T17:00+00:00Z,10YSE-1--------K,MAW,12334
2022-06-04T17:00+00:00Z,2022-06-04T18:00+00:00Z,10YSE-1--------K,MAW,12332
2022-06-04T18:00+00:00Z,2022-06-04T19:00+00:00Z,10YSE-1--------K,MAW,11931
2022-06-04T19:00+00:00Z,2022-06-04T20:00+00:00Z,10YSE-1--------K,MAW,11755
2022-06-04T20:00+00:00Z,2022-06-04T21:00+00:00Z,10YSE-1--------K,MAW,11539
2022-06-04T21:00+00:00Z,2022-06-04T22:00+00:00Z,10YSE-1--------K,MAW,10923
2022-06-04T22:00+00:00Z,2022-06-04T23:00+00:00Z,10YSE-1--------K,MAW,10481
2022-06-04T23:00+00:00Z,2022-06-05T00:00+00:00Z,10YSE-1--------K,MAW,10425
2022-06-05T00:00+00:00Z,2022-06-05T01:00+00:00Z,10YSE-1--------K,MAW,10541
2022-06-05T01:00+00:00Z,2022-06-05T02:00+00:00Z,10YSE-1--------K,MAW,10330
2022-06-05T02:00+00:00Z,2022-06-05T03:00+00:00Z,10YSE-1--------K,MAW,10227
2022-06-05T03:00+00:00Z,2022-06-05T04:00+00:00Z,10YSE-1--------K,MAW,10248
2022-06-05T04:00+00:00Z,2022-06-05T05:00+00:00Z,10YSE-1--------K,MAW,10647
2022-06-05T05:00+00:00Z,2022-06-05T06:00+00:00Z,10YSE-1--------K,MAW,11387
2022-06-05T06:00+00:00Z,2022-06-05T07:00+00:00Z,10YSE-1--------K,MAW,11757
2022-06-05T07:00+00:00Z,2022-06-05T08:00+00:00Z,10YSE-1--------K,MAW,12040
2022-06-05T08:00+00:00Z,2022-06-05T09:00+00:00Z,10YSE-1--------K,MAW,11868
2022-06-05T09:00+00:00Z,2022-06-05T10:00+00:00Z,10YSE-1--------K,MAW,12030
2022-06-05T10:00+00:00Z,2022-06-05T11:00+00:00Z,10YSE-1--------K,MAW,12217
2022-06-05T11:00+00:00Z,2022-06-05T12:00+00:00Z,10YSE-1--------K,MAW,12404
2022-06-05T12:00+00:00Z,2022-06-05T13:00+00:00Z,10YSE-1--------K,MAW,12282
2022-06-05T13:00+00:00Z,2022-06-05T14:00+00:00Z,10YSE-1--------K,MAW,12275
