StartTime,EndTime,AreaID,UnitName,Load
2022-06-01T15:30+00:00Z,2022-06-01T16:00+00:00Z,10Y1001A1001A92E,MAW,1017
2022-06-01T16:00+00:00Z,2022-06-01T16:30+00:00Z,10Y1001A1001A92E,MAW,1036
2022-06-01T16:30+00:00Z,2022-06-01T17:00+00:00Z,10Y1001A1001A92E,MAW,1017
2022-06-01T17:00+00:00Z,2022-06-01T17:30+00:00Z,10Y1001A1001A92E,MAW,980
2022-06-01T17:30+00:00Z,2022-06-01T18:00+00:00Z,10Y1001A1001A92E,MAW,948
2022-06-01T18:00+00:00Z,2022-06-01T18:30+00:00Z,10Y1001A1001A92E,MAW,937
2022-06-01T18:30+00:00Z,2022-06-01T19:00+00:00Z,10Y1001A1001A92E,MAW,918
2022-06-01T19:00+00:00Z,2022-06-01T19:30+00:00Z,10Y1001A1001A92E,MAW,891
2022-06-01T19:30+00:00Z,2022-06-01T20:00+00:00Z,10Y1001A1001A92E,MAW,889
2022-06-01T20:00+00:00Z,2022-06-01T20:30+00:00Z,10Y1001A1001A92E,MAW,867
2022-06-01T20:30+00:00Z,2022-06-01T21:00+00:00Z,10Y1001A1001A92E,MAW,867
2022-06-01T21:00+00:00Z,2022-06-01T21:30+00:00Z,10Y1001A1001A92E,MAW,858
2022-06-01T21:30+00:00Z,2022-06-01T22:00+00:00Z,10Y1001A1001A92E,MAW,808
2022-06-01T22:00+00:00Z,2022-06-01T22:30+00:00Z,10Y1001A1001A92E,MAW,749
2022-06-01T22:30+00:00Z,2022-06-01T23:00+00:00Z,10Y1001A1001A92E,MAW,706
2022-06-01T23:00+00:00Z,2022-06-01T23:30+00:00Z,10Y1001A1001A92E,MAW,669
2022-06-01T23:30+00:00Z,2022-06-02T00:00+00:00Z,10Y1001A1001A92E,MAW,641
2022-06-02T00:00+00:00Z,2022-06-02T00:30+00:00Z,10Y1001A1001A92E,MAW,616
2022-06-02T00:30+00:00Z,2022-06-02T01:00+00:00Z,10Y1001A1001A92E,MAW,606
2022-06-02T01:00+00:00Z,2022-06-02T01:30+00:00Z,10Y1001A1001A92E,MAW,602
2022-06-02T01:30+00:00Z,2022-06-02T02:00+00:00Z,10Y1001A1001A92E,MAW,598
2022-06-02T02:00+00:00Z,2022-06-02T02:30+00:00Z,10Y1001A1001A92E,MAW,588
2022-06-02T02:30+00:00Z,2022-06-02T03:00+00:00Z,10Y1001A1001A92E,MAW,579
2022-06-02T03:00+00:00Z,2022-06-02T03:30+00:00Z,10Y1001A1001A92E,MAW,573
2022-06-02T03:30+00:00Z,2022-06-02T04:00+00:00Z,10Y1001A1001A92E,MAW,561
2022-06-02T04:00+00:00Z,2022-06-02T04:30+00:00Z,10Y1001A1001A92E,MAW,574
2022-06-02T04:30+00:00Z,2022-06-02T05:00+00:00Z,10Y1001A1001A92E,MAW,603
2022-06-02T05:00+00:00Z,2022-06-02T05:30+00:00Z,10Y1001A1001A92E,MAW,650
2022-06-02T05:30+00:00Z,2022-06-02T06:00+00:00Z,10Y1001A1001A92E,MAW,708
2022-06-02T06:00+00:00Z,2022-06-02T06:30+00:00Z,10Y1001A1001A92E,MAW,772
2022-06-02T06:30+00:00Z,2022-06-02T07:00+00:00Z,10Y1001A1001A92E,MAW,824
2022-06-02T07:00+00:00Z,2022-06-02T07:30+00:00Z,10Y1001A1001A92E,MAW,893
2022-06-02T07:30+00:00Z,2022-06-02T08:00+00:00Z,10Y1001A1001A92E,MAW,929
2022-06-02T08:00+00:00Z,2022-06-02T08:30+00:00Z,10Y1001A1001A92E,MAW,963
